dt,Цена на арматуру,lag_1,lag_2,lag_3,lag_4,Скользящее среднее,week,month,Базовый индекс потребительских цен на товары и услуги,Ключевая ставка,Курс доллара,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Price_x,Open_x,High_x,Low_x,Vol._x,Change %_x,Price_y,Open_y,High_y,Low_y,Vol._y,Change %_y,Price,Open,High,Low,Vol.,Change %
2020-11-23,39500.0,39500.0,39500.0,39500.0,39500.0,39562.5,48.0,11.0,0.0,4.25,69.02996180866965,4850.0,303.0,20488.0,19062.0,20073.0,127.0,408.5,4050.0,135.0,310.0,300.0,395.0,335.0,3225.0,19331.0,111.5,5300.0,9550.0,19154.0,5725.0,405.0,3445.0,6650.0,23100.0,114.0,8445.0,292.5,20966.0,4750.0,330.0,418.5,4680.0,3850.0,430.0,412.5,8225.0,6210.0,3330.0,56.0,94.0,131.0,111.0,136.5,"1,115.00","1,107.20","1,122.80","1,107.20",840.55K,0.70%,"41,92","41,82","42,42","41,47","17,41M","0,34%",190.34,191.5,193.9,188.7,5.16M,-0.52%
2020-11-30,41500.0,39500.0,39500.0,39500.0,39500.0,39812.5,49.0,11.0,0.0,4.25,69.02996180866965,4850.0,322.0,21016.0,18927.0,20698.0,129.0,430.0,4050.0,137.0,320.0,315.0,430.0,340.0,3225.0,19632.0,113.5,5300.0,9550.0,19729.0,5725.0,435.0,3445.0,6650.0,23100.0,118.0,8445.0,312.5,21348.0,4750.0,350.0,435.0,4680.0,3850.0,453.5,464.0,8184.0,6382.0,3442.0,57.0,95.0,130.0,117.0,145.5,"1,131.80","1,145.00","1,149.00","1,119.60",2.25M,-1.34%,"43,48","42,69","44,07","41,07","287,90M","1,47%",192.62,197.98,198.46,191.24,15.52M,-2.90%
2020-12-07,42500.0,41500.0,39500.0,39500.0,39500.0,40125.0,50.0,12.0,0.0,4.25,69.02996180866965,4850.0,330.0,21464.0,19187.0,21376.0,137.0,474.0,4050.0,147.0,340.0,320.0,440.0,380.0,3225.0,20299.0,121.5,5300.0,9550.0,20457.0,5725.0,470.0,3440.0,6635.0,24600.0,121.0,8450.0,327.5,21786.0,4750.0,360.0,435.0,4680.0,3850.0,460.0,481.0,8184.0,6382.0,3442.0,57.0,95.0,130.0,117.0,145.5,"1,163.00","1,150.20","1,184.00","1,148.80",3.21M,-2.17%,"47,49","44,81","47,80","44,69","74,21M","5,92%",196.44,192.28,198.98,191.1,14.71M,2.11%
2020-12-14,51000.0,42500.0,41500.0,39500.0,39500.0,41562.5,51.0,12.0,0.0,4.25,69.02996180866965,4850.0,372.0,22924.0,19772.0,22459.0,153.0,490.0,4050.0,157.0,380.0,365.0,485.0,390.0,3225.0,21377.0,137.5,5300.0,9550.0,21690.0,5725.0,490.0,3440.0,6635.0,24600.0,122.0,8450.0,357.5,22629.0,4750.0,400.0,440.0,4680.0,3850.0,482.5,506.0,8184.0,6382.0,3442.0,57.0,95.0,130.0,117.0,145.5,"1,268.60","1,235.00","1,294.00","1,203.40",4.11M,3.59%,"50,95","48,86","51,88","48,72","54,15M","4,34%",211.1,206.0,212.8,205.28,14.16M,3.23%
2020-12-21,58000.0,51000.0,42500.0,41500.0,39500.0,43875.0,52.0,12.0,0.0,4.25,69.02996180866965,4850.0,415.0,24467.0,20725.0,23828.0,158.0,500.0,4050.0,163.0,418.0,405.0,505.0,455.0,3225.0,22925.0,142.5,5300.0,9550.0,23142.0,5725.0,515.0,3440.0,6635.0,24600.0,123.0,8450.0,387.5,23676.0,4750.0,440.0,445.0,4680.0,3850.0,517.5,527.5,8184.0,6382.0,3442.0,57.0,95.0,130.0,117.0,145.5,"1,252.00","1,254.00","1,278.00","1,218.60",1.90M,-0.92%,"51,98","52,20","52,39","50,22","41,04M","-0,99%",210.4,213.0,214.4,206.5,9.87M,-1.38%
2020-12-28,61000.0,58000.0,51000.0,42500.0,41500.0,46562.5,53.0,12.0,0.0,4.25,69.02996180866965,4850.0,442.0,26167.0,22224.0,26123.0,168.0,510.0,4050.0,184.0,447.0,433.0,535.0,475.0,3225.0,24565.0,152.5,5300.0,9550.0,25395.0,5725.0,540.0,3440.0,6635.0,24600.0,126.0,8450.0,407.5,25382.0,4750.0,470.0,455.0,4680.0,3850.0,555.0,562.5,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,"1,374.40","1,356.20","1,378.20","1,345.60",1.33M,0.81%,"58,43","58,01","59,09","56,58","49,01M","0,84%",220.4,218.3,221.48,218.1,10.80M,-1.77%
2021-01-04,61000.0,61000.0,58000.0,51000.0,42500.0,49250.0,1.0,1.0,0.0,4.25,69.02996180866965,4850.0,450.0,27485.0,23365.0,27402.0,161.0,522.5,4050.0,181.0,454.0,440.0,535.0,475.0,3225.0,26082.0,145.5,5300.0,9550.0,26802.0,5725.0,540.0,3440.0,6635.0,24600.0,129.0,8450.0,412.5,27156.0,4750.0,477.0,460.0,4680.0,3850.0,555.0,562.5,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,"1,343.20","1,324.00","1,364.00","1,324.00",999.39K,1.51%,"56,93","56,00","57,20","56,00","29,12M","1,96%",214.2,208.92,216.78,208.92,7.26M,2.57%
2021-01-11,61000.0,61000.0,61000.0,58000.0,51000.0,51937.5,2.0,1.0,0.0,4.25,69.02996180866965,5050.0,455.0,27884.0,23572.0,28007.0,168.0,545.0,4350.0,190.0,457.0,443.0,550.0,480.0,3425.0,26461.0,152.5,6850.0,11350.0,27134.0,6325.0,555.0,4025.0,8100.0,32375.0,131.0,9885.0,412.5,27967.0,6250.0,480.0,505.0,5370.0,4100.0,572.5,567.5,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,"1,351.20","1,372.00","1,384.60","1,324.40",1.42M,-1.31%,"57,92","57,70","58,35","57,11","39,09M","0,39%",219.36,224.72,226.26,215.38,12.03M,-2.66%
2021-01-18,62000.0,61000.0,61000.0,61000.0,58000.0,54750.0,3.0,1.0,0.0,4.25,69.02996180866965,5050.0,440.0,27893.0,24195.0,28134.0,171.0,545.0,4350.0,194.0,445.0,428.0,550.0,480.0,3425.0,26348.0,155.5,6850.0,11350.0,27297.0,6325.0,555.0,4025.0,8100.0,32375.0,138.0,9885.0,402.5,27545.0,6250.0,465.0,512.5,5370.0,4100.0,572.5,562.5,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,"1,347.80","1,352.00","1,361.40","1,313.00",1.70M,0.22%,"56,86","56,13","57,50","55,57","32,98M","1,08%",219.06,221.56,221.92,217.76,5.23M,-0.21%
2021-01-25,62000.0,62000.0,61000.0,61000.0,61000.0,57312.5,4.0,1.0,0.0,4.25,69.02996180866965,5050.0,410.0,28573.0,25479.0,28415.0,170.0,535.0,4350.0,196.0,414.0,403.0,520.0,455.0,3425.0,27178.0,154.5,6850.0,11350.0,27647.0,6325.0,525.0,4025.0,8100.0,32375.0,151.0,9885.0,382.5,27983.0,6250.0,440.0,512.5,5370.0,4100.0,540.0,545.0,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,"1,313.00","1,328.00","1,337.00","1,290.80",1.66M,-0.56%,"54,83","55,28","55,91","53,81","30,16M","-0,79%",220.32,221.8,222.2,218.0,6.63M,-0.14%
2021-02-01,59000.0,62000.0,62000.0,61000.0,61000.0,59375.0,5.0,2.0,0.0,4.25,69.02996180866965,5050.0,380.0,28416.0,25579.0,28503.0,163.0,520.0,4350.0,192.0,392.0,380.0,490.0,417.0,3425.0,27494.0,147.5,6850.0,11350.0,27662.0,6325.0,505.0,4025.0,8100.0,32375.0,171.0,9885.0,367.5,28246.0,6250.0,415.0,505.0,5370.0,4100.0,520.0,515.0,9443.0,7682.0,4008.0,64.0,118.0,151.0,166.0,189.0,"1,278.40","1,271.60","1,285.00","1,263.80",1.25M,1.24%,"53,59","52,15","53,73","52,00","49,65M","3,27%",211.7,211.54,213.82,210.04,5.08M,0.61%
2021-02-08,55000.0,59000.0,62000.0,62000.0,61000.0,59875.0,6.0,2.0,0.0,4.25,69.02996180866965,7000.0,366.0,28187.0,25285.0,28002.0,154.0,510.0,5950.0,183.0,370.0,363.0,480.0,397.0,5150.0,27253.0,138.5,7950.0,14500.0,27102.0,8375.0,495.0,6600.0,9585.0,29875.0,172.0,11515.0,367.5,28177.0,8000.0,398.0,505.0,7000.0,4900.0,517.5,505.0,9443.0,7682.0,4008.0,64.0,118.0,151.0,166.0,189.0,"1,296.40","1,288.00","1,306.40","1,285.00",1.30M,0.73%,"52,26","52,28","52,53","51,36","28,33M","0,22%",213.06,211.82,213.1,210.34,3.89M,0.90%
2021-02-15,51500.0,55000.0,59000.0,62000.0,62000.0,59062.5,7.0,2.0,0.0,4.25,69.02996180866965,7000.0,375.0,26751.0,24914.0,26993.0,164.0,522.5,5950.0,189.0,375.0,370.0,485.0,415.0,5150.0,26000.0,148.5,7950.0,14500.0,25834.0,8375.0,500.0,6600.0,9585.0,29875.0,165.0,11515.0,382.5,27643.0,8000.0,407.0,485.0,7000.0,4900.0,520.0,527.5,9443.0,7682.0,4008.0,64.0,118.0,151.0,166.0,189.0,"1,287.80","1,290.00","1,299.20","1,277.00",880.35K,0.05%,"51,82","52,22","53,13","51,29","21,11M","-0,52%",207.44,208.82,209.92,205.08,7.80M,-0.37%
2021-02-22,48500.0,51500.0,55000.0,59000.0,62000.0,57500.0,8.0,2.0,0.0,4.25,69.02996180866965,7000.0,387.0,25897.0,24774.0,25779.0,170.0,530.0,5950.0,190.0,388.0,380.0,500.0,440.0,5150.0,25440.0,154.5,7950.0,14500.0,24638.0,8375.0,520.0,6600.0,9585.0,29875.0,159.0,11515.0,397.5,27158.0,8000.0,418.0,485.0,7000.0,4900.0,520.0,545.0,9443.0,7682.0,4008.0,64.0,118.0,151.0,166.0,189.0,"1,334.60","1,320.00","1,345.60","1,303.80",1.56M,1.74%,"53,09","52,44","53,66","51,68","26,90M","1,51%",214.64,210.0,215.3,208.36,8.66M,2.45%
2021-03-01,48000.0,48500.0,51500.0,55000.0,59000.0,55875.0,9.0,3.0,0.0,4.25,69.02996180866965,7000.0,415.0,26494.0,24850.0,25524.0,174.0,544.0,5950.0,195.0,417.0,410.0,510.0,445.0,5150.0,25314.0,162.5,7950.0,14500.0,24653.0,8375.0,525.0,6600.0,9585.0,29875.0,154.0,11515.0,422.5,27240.0,8000.0,445.0,525.0,7000.0,4900.0,542.5,556.5,11218.0,9905.0,6679.0,93.0,152.0,179.0,167.0,191.5,"1,366.80","1,350.00","1,374.40","1,328.60",1.24M,1.73%,"55,10","54,50","55,19","53,70","29,60M","1,65%",224.2,224.34,224.84,219.2,8.08M,0.94%
2021-03-08,49000.0,48000.0,48500.0,51500.0,55000.0,54375.0,10.0,3.0,0.0,4.25,69.02996180866965,8250.0,425.0,26694.0,25336.0,26096.0,176.0,570.0,6600.0,201.0,425.0,422.0,520.0,460.0,5700.0,26011.0,164.5,8450.0,19500.0,25029.0,8475.0,546.0,4075.0,9425.0,30875.0,148.0,11575.0,437.5,27254.0,7800.0,460.0,555.0,7440.0,5900.0,562.5,569.0,11218.0,9905.0,6679.0,93.0,152.0,179.0,167.0,191.5,"1,366.80","1,350.00","1,374.40","1,328.60",1.24M,1.73%,"55,10","54,50","55,19","53,70","29,60M","1,65%",220.99,219.53,222.3,216.95999999999998,8.08M,0.94%
2021-03-15,50500.0,49000.0,48000.0,48500.0,51500.0,52937.5,11.0,3.0,0.0,4.25,69.02996180866965,8250.0,405.0,26961.0,26291.0,26877.0,168.0,557.5,6600.0,194.0,412.0,407.0,530.0,460.0,5700.0,26177.0,156.5,8450.0,19500.0,25843.0,8475.0,546.0,4075.0,9425.0,30875.0,142.0,11575.0,432.5,27738.0,7800.0,445.0,555.0,7440.0,5900.0,560.0,560.0,11218.0,9905.0,6679.0,93.0,152.0,179.0,167.0,191.5,"1,436.20","1,398.80","1,450.80","1,398.00",1.69M,2.00%,"55,80","55,95","56,40","55,16","26,17M","0,19%",217.78,214.72,219.76,214.72,18.14M,0.82%
2021-03-22,50800.0,50500.0,49000.0,48000.0,48500.0,51537.5,12.0,3.0,0.0,4.5,69.02996180866965,8250.0,390.0,27526.0,26498.0,27680.0,164.0,559.0,6600.0,190.5,400.0,390.0,530.0,434.0,5700.0,26624.0,152.5,8450.0,19500.0,26670.0,8475.0,545.0,4075.0,9425.0,30875.0,138.0,11575.0,427.5,28137.0,7800.0,427.0,542.5,7440.0,5900.0,557.5,567.5,11218.0,9905.0,6679.0,93.0,152.0,179.0,167.0,191.5,"1,411.80","1,425.00","1,425.00","1,403.60",743.68K,-0.76%,"53,78","54,54","54,60","53,33","23,34M","-1,14%",218.08,218.1,219.4,217.0,5.21M,-0.12%
2021-03-29,51500.0,50800.0,50500.0,49000.0,48000.0,50600.0,13.0,3.0,0.0,4.5,69.02996180866965,8250.0,382.0,28225.0,27172.0,28656.0,160.0,555.0,6600.0,190.5,393.0,380.0,530.0,438.0,5700.0,27371.0,148.5,8450.0,19500.0,27585.0,8475.0,545.0,4075.0,9425.0,30875.0,136.0,11575.0,425.0,28832.0,7800.0,417.0,547.5,7440.0,5900.0,557.5,565.0,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0,"1,441.20","1,422.00","1,451.80","1,413.20",2.36M,1.05%,"57,62","55,99","58,13","55,67","54,46M","2,81%",229.42,225.42,230.0,223.28,9.11M,1.97%
2021-04-05,53500.0,51500.0,50800.0,50500.0,49000.0,50412.5,14.0,4.0,0.0,4.5,69.02996180866965,8600.0,393.0,28804.0,27524.0,28998.0,167.0,556.0,7150.0,201.5,400.0,390.0,510.0,442.0,6250.0,27728.0,155.5,9500.0,21850.0,27967.0,8475.0,545.0,4550.0,10375.0,37600.0,138.0,12825.0,425.0,29311.0,7800.0,428.0,547.5,7870.0,6650.0,549.0,563.5,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0,"1,507.80","1,529.80","1,529.80","1,497.20",767.91K,-1.33%,"60,09","59,50","60,42","58,38","25,36M","0,75%",236.38,239.0,239.4,234.7,5.20M,-1.50%
2021-04-12,54500.0,53500.0,51500.0,50800.0,50500.0,50787.5,15.0,4.0,0.0,4.5,69.02996180866965,8600.0,398.0,28948.0,27737.0,28730.0,171.0,558.5,7150.0,205.5,407.0,392.0,520.0,455.0,6250.0,27676.0,159.5,9500.0,21850.0,27727.0,8475.0,550.0,4550.0,10375.0,37600.0,138.0,12825.0,427.5,29418.0,7800.0,431.0,547.5,7870.0,6650.0,567.5,562.5,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0,"1,607.80","1,534.60","1,610.00","1,530.80",1.59M,4.55%,"64,79","61,95","65,00","61,60","37,27M","4,53%",255.06,245.0,255.88,244.24,13.76M,3.90%
2021-04-19,58500.0,54500.0,53500.0,51500.0,50800.0,52037.5,16.0,4.0,0.0,4.5,69.02996180866965,8600.0,395.0,28798.0,27700.0,28318.0,175.0,570.0,7150.0,210.0,405.0,388.0,540.0,460.0,6250.0,27420.0,158.5,9500.0,21850.0,27434.0,8475.0,550.0,4550.0,10375.0,37600.0,138.0,12825.0,427.5,29405.0,7800.0,428.0,547.5,7870.0,6650.0,572.5,563.0,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0,"1,735.60","1,773.00","1,819.00","1,722.00",3.58M,-1.88%,"68,68","69,15","71,38","67,27","98,77M","-0,21%",261.46,266.14,270.7,259.04,15.49M,-1.68%
2021-04-26,60500.0,58500.0,54500.0,53500.0,51500.0,53600.0,17.0,4.0,0.0,5.0,69.02996180866965,8600.0,395.0,28571.0,27709.0,27879.0,185.0,574.0,7150.0,219.0,407.0,388.0,540.0,456.0,6250.0,27481.0,160.0,9500.0,21850.0,26981.0,8475.0,565.0,4550.0,10375.0,37600.0,138.0,12825.0,431.5,29309.0,7800.0,425.0,547.5,7870.0,6650.0,572.5,580.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,"1,876.00","1,877.40","1,905.00","1,855.00",2.06M,-0.28%,"69,24","70,51","71,88","68,32","40,91M","-1,54%",279.24,276.96,282.46,276.22,10.51M,1.45%
2021-05-03,62500.0,60500.0,58500.0,54500.0,53500.0,55287.5,18.0,5.0,0.0,5.0,69.02996180866965,8600.0,405.0,28138.0,27722.0,27484.0,191.0,581.0,7150.0,228.0,415.0,400.0,560.0,466.0,6250.0,27325.0,166.0,9500.0,21850.0,26450.0,8475.0,580.0,4550.0,10375.0,37600.0,138.0,12825.0,440.0,29031.0,7800.0,438.0,572.5,7870.0,6650.0,577.5,590.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,"1,876.00","1,877.40","1,905.00","1,855.00",2.06M,-0.28%,"69,24","70,51","71,88","68,32","40,91M","-1,54%",275.6,273.44,277.84000000000003,272.63,10.51M,1.45%
2021-05-10,63500.0,62500.0,60500.0,58500.0,54500.0,56912.5,19.0,5.0,0.0,5.0,69.02996180866965,8600.0,437.0,27905.0,27700.0,27155.0,197.0,607.5,7150.0,233.0,445.0,432.0,590.0,471.0,6250.0,27092.0,172.0,9500.0,22250.0,26104.0,8475.0,600.0,4675.0,10050.0,37600.0,140.0,14025.0,462.5,28821.0,7800.0,470.0,595.0,7870.0,6650.0,617.5,613.5,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,"1,831.20","1,836.00","1,864.00","1,822.00",1.30M,-0.24%,"64,47","65,50","65,87","64,05","38,78M","-1,50%",271.96,269.92,273.22,269.04,11.26M,-1.47%
2021-05-17,67000.0,63500.0,62500.0,60500.0,58500.0,58937.5,20.0,5.0,0.0,5.0,69.02996180866965,8600.0,471.0,27865.0,27883.0,27257.0,225.0,672.5,7150.0,256.0,480.0,467.0,630.0,525.0,6250.0,27165.0,200.0,9500.0,22250.0,26160.0,8475.0,660.0,4675.0,10050.0,37600.0,149.0,14025.0,497.5,29010.0,7800.0,503.0,652.5,7870.0,6650.0,655.0,665.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,"1,772.80","1,779.80","1,791.80","1,753.00",754.54K,-0.40%,"63,28","63,97","63,97","62,55","13,36M","-0,66%",268.74,269.78,270.1,266.38,4.44M,0.05%
2021-05-24,71900.0,67000.0,63500.0,62500.0,60500.0,61487.5,21.0,5.0,0.0,5.0,69.02996180866965,8600.0,473.0,28524.0,28571.0,27865.0,213.0,675.0,7150.0,244.0,482.0,470.0,630.0,535.0,6250.0,27588.0,188.0,9500.0,22250.0,26709.0,8475.0,640.0,4675.0,10050.0,37600.0,165.0,14025.0,500.0,29303.0,7800.0,507.0,665.0,7870.0,6650.0,657.5,670.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,"1,784.00","1,779.00","1,787.20","1,765.60",666.41K,0.03%,"65,22","65,50","65,71","64,61","21,21M","-0,58%",272.5,271.0,272.5,268.4,5.39M,0.79%
2021-05-31,71900.0,71900.0,67000.0,63500.0,62500.0,63787.5,22.0,5.0,100.82,5.0,69.02996180866965,8600.0,475.0,29326.0,28883.0,28807.0,189.0,672.5,7150.0,224.0,483.0,475.0,630.0,518.0,6250.0,28134.0,164.0,9500.0,22250.0,27659.0,8475.0,640.0,4675.0,10050.0,37600.0,180.0,14025.0,506.0,29809.0,7800.0,510.0,635.0,7870.0,6650.0,657.5,667.5,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5,"1,686.00","1,680.00","1,696.80","1,652.00",2.24M,-4.11%,"63,17","62,54","63,20","61,82","21,85M","0,21%",261.88,262.0,264.3,259.08,10.07M,-0.63%
2021-06-07,72500.0,71900.0,71900.0,67000.0,63500.0,66037.5,23.0,6.0,0.0,5.0,69.02996180866965,8600.0,468.0,29672.0,28805.0,29278.0,207.0,662.5,7150.0,241.0,478.0,468.0,620.0,508.0,6250.0,28352.0,182.0,9500.0,24750.0,28162.0,8475.0,635.0,5390.0,12000.0,38350.0,190.0,16750.0,501.5,30160.0,7800.0,503.0,635.0,7870.0,6650.0,652.5,660.0,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5,"1,685.40","1,645.00","1,689.20","1,628.60",1.30M,2.36%,"64,70","64,44","64,89","63,56","20,54M","0,40%",264.0,262.46,265.1,260.3,5.81M,0.41%
2021-06-14,74000.0,72500.0,71900.0,71900.0,67000.0,67975.0,24.0,6.0,0.0,5.0,69.02996180866965,8600.0,469.0,29561.0,28242.0,29330.0,213.0,656.0,7150.0,246.0,475.0,469.0,630.0,515.0,6250.0,28373.0,187.0,9500.0,24750.0,28260.0,8475.0,635.0,5390.0,12000.0,38350.0,196.0,16750.0,520.0,30148.0,7800.0,504.0,635.0,7870.0,6650.0,669.5,653.5,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5,"1,721.20","1,735.00","1,758.00","1,708.60",1.04M,-0.73%,"67,60","68,13","68,75","67,06","27,39M","-0,62%",272.02,272.0,274.4,268.8,5.45M,0.04%
2021-06-21,74000.0,74000.0,72500.0,71900.0,71900.0,69662.5,25.0,6.0,0.0,5.5,69.02996180866965,8600.0,463.0,29375.0,27722.0,29190.0,219.0,661.5,7150.0,253.0,461.0,465.0,630.0,515.0,6250.0,28202.0,192.0,9500.0,24750.0,28003.0,8475.0,640.0,5390.0,12000.0,38350.0,201.0,16750.0,520.0,30128.0,7800.0,500.0,635.0,7870.0,6650.0,657.5,658.0,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5,"1,613.00","1,617.80","1,619.80","1,578.80",2.34M,-0.43%,"63,72","63,01","64,04","61,81","34,14M","0,70%",259.04,260.06,260.5,253.82,15.68M,-0.62%
2021-06-28,74000.0,74000.0,74000.0,72500.0,71900.0,71100.0,26.0,6.0,0.0,5.5,69.02996180866965,8600.0,457.0,29065.0,26673.0,28969.0,214.0,655.0,7150.0,250.0,459.0,462.0,615.0,513.0,6250.0,27807.0,187.0,9500.0,24750.0,27679.0,8475.0,605.0,5390.0,12000.0,38350.0,211.0,16750.0,517.5,30111.0,7800.0,497.0,635.0,7870.0,6650.0,642.5,652.5,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0,"1,571.40","1,566.20","1,597.80","1,551.60",1.92M,0.33%,"60,19","59,92","60,59","59,53","31,57M","0,43%",231.78,231.26,236.88,230.2,13.02M,0.17%
2021-07-05,74000.0,74000.0,74000.0,74000.0,72500.0,72412.5,27.0,7.0,0.0,5.5,69.02996180866965,11800.0,456.0,27776.0,25813.0,27889.0,218.0,660.0,10500.0,259.0,459.0,460.0,615.0,518.0,9500.0,26924.0,191.0,14500.0,28500.0,26892.0,10150.0,600.0,5475.0,12090.0,42500.0,220.0,16450.0,517.5,29662.0,10800.0,498.0,635.0,10930.0,9500.0,641.5,670.0,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0,"1,555.00","1,570.00","1,573.80","1,546.60",990.29K,-1.21%,"59,08","59,71","59,90","58,92","14,17M","-1,12%",226.84,230.2,230.2,226.14,5.67M,-1.26%
2021-07-12,73500.0,74000.0,74000.0,74000.0,74000.0,73225.0,28.0,7.0,0.0,5.5,69.02996180866965,11800.0,453.0,26909.0,25816.0,27063.0,220.0,662.5,10500.0,260.0,457.0,458.0,615.0,518.0,9500.0,26257.0,193.0,14500.0,28500.0,25966.0,10150.0,585.0,5475.0,12090.0,42500.0,227.0,16450.0,512.5,28463.0,10800.0,496.0,627.5,10930.0,9500.0,625.0,667.5,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0,"1,631.80","1,628.00","1,640.40","1,604.00",1.33M,0.43%,"61,10","61,24","61,24","60,00","13,48M","0,49%",235.82,234.3,236.42,230.3,9.12M,0.86%
2021-07-19,72500.0,73500.0,74000.0,74000.0,74000.0,73300.0,29.0,7.0,0.0,5.5,69.02996180866965,11800.0,441.0,26080.0,25855.0,25804.0,220.0,658.5,10500.0,255.0,448.0,448.0,615.0,508.0,9500.0,25358.0,193.0,14500.0,28500.0,24734.0,10150.0,605.0,5475.0,12090.0,42500.0,233.0,16450.0,495.0,27589.0,10800.0,486.0,627.5,10930.0,9500.0,632.5,645.0,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0,"1,673.60","1,661.60","1,677.80","1,642.80",1.67M,0.60%,"61,99","61,99","62,42","60,18","40,69M","-0,02%",233.46,237.0,238.12,230.82,10.28M,-2.11%
